time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,catalogue_error,orders_error,queue-master_error,shipping_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,queue-master_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,queue-master_latency-90,shipping_latency-90,user_latency-90
1693115508,9.02901142410337,3.713362041010097,0.8856961695688506,0.4613656601771552,9.136184374679177,9.105839509902651,0.30340168254272193,0.6460471664194865,1.593407290413871,1.118894106400519,0.00008110853001629737,0.29886267833453595,1.606892895135625,2.8560292993908702,1.0732922946314878,207876096,71831552,11657216,424882176,108806144,322138112,38522880,10797056,298790912,93028352,4706304,2936832,305709056,14569472,37371904,16,8,28,4,4,2,4,24,0,,0,0,0,0.008040765391014976,0.0030525838621940165,0.03060800604229607,0.01635593220338983,0.001497076023391813,0.0030168067226890756,0.0030475382003395586,0.003213195585818267,0.02075359712230216,0.00469465095194923,0.07156308851224108,0.024338983050847456,0.004308771929824561,0.004630252100840336,0.004685568760611205,0.00498375205447288
1693115509,9.02901142410337,3.713362041010097,0.8856961695688506,0.4613656601771552,8.993212412215925,9.105839509902651,0.30340168254272193,0.6460471664194865,1.6251098009257317,1.118894106400519,0.00007926337207928327,0.29886267833453595,1.639211576058099,2.8560292993908702,1.0732922946314878,207876096,71831552,11657216,424882176,108806144,322138112,38522880,10797056,298790912,93028352,4706304,2936832,305709056,14569472,37371904,20,12,44,6,6,2,6,42,0,,0,0,0,0.008002996575342465,0.003052730696798493,0.03060950413223141,0.01630718954248366,0.0014318181818181817,0.0030168067226890756,0.003045454545454545,0.003218327491236855,0.02062033582089552,0.0046949152542372875,0.07175204918032786,0.024333333333333332,0.004295454545454545,0.004630252100840336,0.004681818181818182,0.00499298948422634
1693115510,10.296401478678414,3.713362041010097,0.8856961695688506,0.4613656601771552,8.815165136421093,9.105839509902651,0.30340168254272193,0.6460471664194865,1.6251098009257317,1.1308950385274,0.00007741821414226917,0.29886267833453595,1.8043210529906768,2.8560292993908702,1.0732922946314878,207876096,71831552,11657216,424882176,108806144,322138112,38522880,10797056,298790912,93028352,4706304,2936832,305786880,14569472,37371904,30,32,74,12,12,2,12,56,0,,0,0,0,0.008001242750621376,0.003051141552511416,0.03043769113149847,0.016344936708860756,0.0014318181818181817,0.0030168067226890756,0.003045454545454545,0.003208030054003287,0.020415454545454556,0.004692054794520548,0.0713122605363985,0.024306962025316455,0.004295454545454545,0.004630252100840336,0.004681818181818182,0.004974454097205916
1693115511,10.296401478678414,3.713362041010097,0.8856961695688506,0.4613656601771552,8.637117860626262,9.105839509902651,0.30340168254272193,0.6460471664194865,1.6251098009257317,1.1308950385274,0.00007557305620525505,0.29886267833453595,1.8043210529906768,2.8560292993908702,1.0732922946314878,207876096,71831552,11657216,424882176,108806144,322138112,38522880,10797056,298790912,93028352,4706304,2936832,305786880,14569472,37371904,14,10,30,6,8,2,8,24,0,,0,0,0,0.008001242750621376,0.003051141552511416,0.03043769113149847,0.016344936708860756,0.0014318181818181817,0.0030168067226890756,0.003045454545454545,0.003208030054003287,0.020415454545454556,0.004692054794520548,0.0713122605363985,0.024306962025316455,0.004295454545454545,0.004630252100840336,0.004681818181818182,0.004974454097205916
1693115512,10.296401478678414,3.713362041010097,0.8856961695688506,0.4613656601771552,10.444763222307643,9.105839509902651,0.30340168254272193,0.6460471664194865,1.6251098009257317,1.1308950385274,0.00007372789826824095,0.25577249133744123,1.8043210529906768,2.8560292993908702,1.0732922946314878,207876096,71831552,11657216,424882176,108699648,322138112,38522880,10797056,298790912,93028352,4706304,2936832,305786880,14569472,37371904,48,14,54,22,22,2,20,124,0,,0,0,0,0.008006728343145501,0.003051141552511416,0.03043769113149847,0.01640969162995595,0.001355421686746988,0.0030168067226890756,0.0030403361344537813,0.0031988609397247273,0.020453382084095053,0.004692054794520548,0.0713122605363985,0.0242863436123348,0.004280722891566265,0.004630252100840336,0.0046726050420168065,0.004957949691504509
1693115513,10.296401478678414,3.735472812640857,0.8856961695688506,0.4613656601771552,10.444763222307643,9.105839509902651,0.30340168254272193,0.6460471664194865,1.6251098009257317,1.1308950385274,0.00007188274033122685,0.25079144669853226,1.8043210529906768,2.8560292993908702,1.0732922946314878,207876096,71831552,11657216,424882176,108699648,322138112,38522880,10797056,298790912,93028352,4706304,2936832,305786880,14569472,37371904,32,16,34,14,14,2,14,102,0,,0,0,0,0.007998758278145696,0.0030513290559120074,0.03043769113149847,0.01629492600422833,0.0015294117647058829,0.0030168067226890756,0.0030413793103448274,0.0032060206961429913,0.020401279707495442,0.004692392300641613,0.0713122605363985,0.024223044397463,0.004315294117647059,0.004630252100840336,0.0046744827586206895,0.004970837253057385
1693115514,10.296401478678414,3.735472812640857,0.8856961695688506,0.39030253279709065,10.444763222307643,9.105839509902651,0.3029641502296676,0.6460471664194865,1.6251098009257317,1.1308950385274,0.00005476186302522194,0.19444512249999993,1.8043210529906772,2.810604977625738,1.0675562082777041,207876096,71831552,11657216,424882176,108699648,322138112,38563840,10797056,298790912,93028352,4706304,2936832,305786880,15097856,37371904,46,24,60,6,6,2,6,82,0,,0,0,0,0.007965811965811967,0.0030452403393025447,0.03049258037922506,0.016172566371681418,0.0014457142857142859,0.0030168067226890756,0.0030391517128874387,0.003212993630573249,0.020334600760456272,0.00468143261074458,0.07111458333333333,0.024137168141592922,0.0042982857142857146,0.004630252100840336,0.00467047308319739,0.004983388535031848
1693115515,10.296401478678414,3.735472812640857,0.8856961695688506,0.377405965828601,10.444763222307643,8.356575933585562,0.3029641502296676,0.6460471664194865,1.6251098009257317,1.1308950385274,0.00005476186302522194,0.29406007670225137,1.8043210529906772,2.810604977625738,1.057866317437128,207876096,71831552,11657216,424882176,108699648,322596864,38563840,10797056,298790912,93028352,4706304,2936832,305786880,15097856,37552128,48,18,44,18,18,2,16,120,0,,0,0,0,0.007971429721177477,0.003045503625856031,0.030528115501519758,0.01624518345936184,0.0014457142857142859,0.0030168067226890756,0.0030391517128874387,0.0031998030965649017,0.02029446996358429,0.004681906526540856,0.07113026819923371,0.02410258136051702,0.0042982857142857146,0.004630252100840336,0.00467047308319739,0.0049596455738168226
1693115516,8.463201492780815,3.735472812640857,0.8856961695688506,0.4550471129123628,10.444763222307643,8.356575933585562,0.3029641502296676,0.6460471664194865,1.6251098009257317,1.1308950385274,0.00005476186302522194,0.29406007670225137,1.8043210529906772,2.7339625375882886,1.057866317437128,208138240,71831552,11657216,424882176,108699648,322596864,38563840,10797056,298790912,93028352,4706304,2936832,305786880,15097856,37552128,32,18,48,6,6,2,6,54,0,,0,0,0,0.007971226021684737,0.0030454959053685168,0.030528115501519758,0.016244769874476987,0.0014457142857142859,0.0030168067226890756,0.0030391517128874387,0.0031998119417019277,0.020294063079777373,0.004681892629663331,0.07113026819923376,0.024102510460251046,0.0042982857142857146,0.004630252100840336,0.00467047308319739,0.00495966149506347
1693115517,8.463201492780815,3.735472812640857,0.8856961695688506,0.4550471129123628,10.444763222307643,8.356575933585562,0.3029641502296676,0.6460471664194865,1.6251098009257317,1.1308950385274,0,0.29406007670225137,1.8043210529906772,2.7339625375882886,1.057866317437128,208138240,71831552,11657216,424882176,108699648,322596864,38563840,10797056,298790912,93028352,4706304,2936832,305786880,15097856,37552128,52,26,76,10,10,2,10,80,0,,0,0,0,0.007985702270815812,0.0030454959053685168,0.030528115501519758,0.016366090712742982,0.001397626112759644,0.0030168067226890756,0.003040133779264214,0.0031941287878787875,0.020335807050092768,0.004681892629663331,0.07113026819923376,0.02415442764578834,0.004289020771513353,0.004630252100840336,0.004672240802675585,0.004949431818181818
1693115518,8.463201492780815,3.735472812640857,0.8856961695688506,0.4550471129123628,10.444763222307643,8.356575933585562,0.3029641502296676,0.6460471664194865,1.6251098009257317,1.1057033229873579,0,0.29406007670225137,1.8043210529906772,2.7339625375882886,1.057866317437128,208138240,71831552,11657216,424882176,108699648,322596864,38563840,10797056,298790912,93032448,4706304,2936832,305786880,15097856,37552128,42,20,54,12,10,2,10,90,0,,0,0,0,0.007974422442244224,0.003045126353790614,0.030528115501519758,0.016267967145790554,0.0015542857142857142,0.003,0.0030405405405405403,0.003203183520599251,0.020269016697588127,0.004681227436823105,0.07113026819923376,0.024091375770020535,0.00432,0.0046,0.004672972972972973,0.004965730337078652
1693115519,8.463201492780815,3.735472812640857,0.5409032700000005,0.4550471129123628,10.444763222307643,8.356575933585562,0.29534627004468245,0.6527656611373378,1.6251098009257317,1.1057033229873579,0,0.29406007670225137,1.8043210529906772,2.7339625375882886,1.057866317437128,208138240,71831552,11657216,424882176,108699648,322596864,38563840,10674176,298790912,93032448,4706304,2936832,305786880,15097856,37552128,34,26,54,6,6,2,6,76,0,,0,0,0,0.007919880034275921,0.0030469483568075113,0.03059670781893004,0.016217948717948717,0.0014611111111111112,0.003,0.0030384,0.0032136513575234714,0.020125,0.004684507042253521,0.0709493670886076,0.024115384615384615,0.0043011111111111115,0.0046,0.0046691200000000006,0.0049845724435422486
1693115520,8.463201492780815,3.735472812640857,0.5409032700000005,0.4550471129123628,10.444763222307643,8.356575933585562,0.29534627004468245,0.6527656611373378,1.6251098009257317,1.1057033229873579,0,0.29406007670225137,1.8043210529906772,2.7339625375882886,1.057866317437128,208138240,71831552,11657216,424882176,108699648,322596864,38563840,10674176,298790912,93032448,4706304,2936832,305786880,15097856,37552128,34,20,36,2,2,2,2,40,0,,0,0,0,0.007943944353518822,0.0030450856627592428,0.03068266369047619,0.016290816326530615,0.0014611111111111112,0.003,0.0030384,0.0032063492063492067,0.02006132075471699,0.004681154192966637,0.07072393822393823,0.024115306122448978,0.0043011111111111115,0.0046,0.0046691200000000006,0.004971428571428572
1693115521,8.463201492780815,3.764121119564407,0.7186380506948963,0.4550471129123628,10.444763222307643,8.356575933585562,0.29534627004468245,0.6527656611373378,1.5169144476691434,0.8780701975278242,0,0.29406007670225137,1.8043210529906772,2.7339625375882886,1.057866317437128,208138240,71995392,11665408,424882176,108699648,322596864,38563840,10674176,298823680,93032448,4706304,2936832,305786880,15097856,37552128,12,10,38,10,12,2,12,38,0,,0,0,0,0.007943944353518822,0.0030450856627592428,0.03068266369047619,0.016290816326530615,0.0014611111111111112,0.003,0.0030384,0.0032063492063492067,0.02006132075471699,0.004681154192966637,0.07072393822393823,0.024115306122448978,0.0043011111111111115,0.0046,0.0046691200000000006,0.004971428571428572
1693115522,8.463201492780815,3.764121119564407,0.7329255628860537,0.4550471129123628,10.444763222307643,8.356575933585562,0.29534627004468245,0.6527656611373378,1.5169144476691434,0.895984574417701,0,0.29406007670225137,1.8043210529906772,2.7339625375882886,1.057866317437128,208138240,71995392,11665408,424882176,108699648,322596864,38563840,10674176,298823680,93032448,4706304,2936832,305786880,15097856,37552128,42,24,60,18,16,2,16,110,0,,0,0,0,0.007955112219451372,0.0030450856627592428,0.03068266369047619,0.016396588486140725,0.001376470588235294,0.003,0.003033003300330033,0.003197455230914232,0.020120754716981135,0.004681154192966637,0.07072393822393823,0.02417484008528785,0.004284705882352941,0.0046,0.004659405940594059,0.004955419415645617
1693115523,8.463201492780815,3.764121119564407,0.8572507314694414,0.4550471129123628,10.444763222307643,8.356575933585562,0.29534627004468245,0.6527656611373378,1.5169144476691434,0.9138989513075775,0,0.29406007670225137,1.8043210529906772,2.7339625375882886,1.057866317437128,208138240,71995392,11665408,424882176,108699648,322596864,38563840,10674176,298823680,93032448,4706304,2936832,305786880,15097856,37552128,36,14,50,6,6,2,6,64,0,,0,0,0,0.007944307944307944,0.003045454545454546,0.03068266369047619,0.016358024691358025,0.0015287356321839081,0.003,0.003033444816053512,0.0032059785147127515,0.02006415094339623,0.004681818181818182,0.07072393822393823,0.024234567901234568,0.004324137931034483,0.0046,0.004660200668896321,0.004970761326482952
1693115524,8.463201492780815,3.764121119564407,0.8572507314694414,0.4550471129123628,8.517572481813987,5.637374057475727,0.29534627004468245,0.6527656611373378,1.5169144476691434,0.9318133281974543,0,0.29406007670225137,1.8043210529906772,2.7339625375882886,1.057866317437128,208138240,71995392,11665408,424882176,108699648,322596864,38563840,10674176,298823680,93032448,4706304,2936832,305786880,15097856,37552128,36,12,34,2,4,2,4,36,0,,0,0,0,0.007909940526762957,0.0030453686200378077,0.030624491456468676,0.016316631130063965,0.001474860335195531,0.003,0.003031897926634769,0.003216162121591193,0.020031620553359684,0.004681663516068053,0.07062632696390658,0.024261194029850743,0.004312849162011173,0.0046,0.004657416267942583,0.0049890918188641485
1693115525,8.463201492780815,3.764121119564407,0.8572507314694414,0.4550471129123628,10.151246402924661,5.751623924374966,0.29534627004468245,0.6527656611373378,1.5169144476691434,1.0748626133926011,0,0.29406007670225137,1.8043210529906772,2.7339625375882886,1.057866317437128,208138240,71995392,11665408,424882176,108699648,322596864,38563840,10674176,298823680,93032448,4706304,2936832,305786880,15097856,37552128,42,28,66,16,14,2,14,138,0,,0,0,0,0.007943714050944947,0.0030491355777979984,0.030555555555555558,0.0164173640167364,0.001474860335195531,0.003,0.003031897926634769,0.0032089411764705885,0.020057984790874533,0.004688444040036397,0.0701391650099404,0.02438807531380753,0.004312849162011173,0.0046,0.004657416267942583,0.00497609411764706
1693115526,8.463201492780815,3.764121119564407,0.8572507314694414,0.4550471129123628,10.151246402924661,6.854992013954372,0.29534627004468245,0.6527656611373378,1.5169144476691434,1.0748626133926011,0,0.29406007670225137,1.667750250007572,2.7339625375882886,1.057866317437128,208138240,71995392,11665408,424882176,108699648,322596864,38563840,10674176,298823680,93032448,4706304,2936832,305786880,15097856,37552128,26,20,48,4,4,2,4,46,0,,0,0,0,0.007943714050944947,0.0030491355777979984,0.030555555555555558,0.0164173640167364,0.001474860335195531,0.003,0.003031897926634769,0.0032089411764705885,0.020057984790874533,0.004688444040036397,0.0701391650099404,0.02438807531380753,0.004312849162011173,0.0046,0.004657416267942583,0.00497609411764706
1693115527,7.442204004999304,3.764121119564407,0.8572507314694414,0.4550471129123628,10.151246402924661,6.854992013954372,0.29534627004468245,0.6527656611373378,1.5169144476691434,1.0748626133926011,0.00005407515505290456,0.29406007670225137,1.579898139261775,2.7339625375882886,1.0386483862386946,208138240,71995392,11665408,424882176,108699648,322596864,38563840,10674176,298823680,93032448,4706304,2936832,305741824,15097856,37552128,34,28,64,12,12,2,12,82,0,,0,0,0,0.00795150501672241,0.0030491355777979984,0.030555555555555558,0.016531728665207877,0.0014011799410029498,0.003,0.003029654036243822,0.003200522689474935,0.02011787072243347,0.004688444040036397,0.0701391650099404,0.024461706783369803,0.004299115044247788,0.0046,0.00465337726523888,0.0049609408410548825
1693115528,7.442204004999304,3.8354986258223494,0.8572507314694414,0.4550471129123628,10.151246402924661,6.854992013954372,0.29534627004468245,0.6527656611373378,1.5169144476691434,1.0748626133926011,0.00005407515505290456,0.29406007670225137,1.579898139261775,2.7339625375882886,1.0386483862386946,208138240,71995392,11665408,424882176,108699648,322596864,38563840,10674176,298823680,93032448,4706304,2936832,305741824,15097856,37552128,34.141,11.235,43.384,18.315,18.911,2.32,17.229,98.108,0,,0,0,0,0.007948347107438017,0.003050909090909091,0.030555555555555558,0.016568522483940043,0.0015549132947976876,0.003,0.0030407470288624787,0.003206409048067861,0.02012642585551332,0.004691636363636365,0.0701391650099404,0.024675588865096357,0.004329479768786127,0.0046,0.004673344651952462,0.004971536286522149
1693115529,7.442204004999304,3.8354986258223494,0.8572507314694414,0.4550471129123628,10.170895308201198,6.854992013954372,0.29534627004468245,0.6527656611373378,1.5169144476691434,1.0748626133926011,0.00005407515505290456,0.29406007670225137,1.579898139261775,2.7339625375882886,1.0386483862386946,208138240,71995392,11665408,424882176,108609536,322596864,38563840,10674176,298823680,93032448,4706304,2936832,305741824,15097856,37552128,34,20,58,8,8,2,8,62,0,,0,0,0,0.007913117546848382,0.0030528800755429647,0.03061432058584215,0.016488764044943822,0.0014775280898876404,0.003,0.003038834951456311,0.0032159672466734904,0.020079522862823062,0.004695184135977337,0.07049356223175968,0.02467303370786517,0.004313483146067416,0.0046,0.0046699029126213605,0.004988741044012283
1693115530,7.276829861821402,3.8354986258223494,0.8572507314694414,0.4438402639329398,10.170895308201198,6.854992013954372,0.2567121924822898,0.6527656611373378,1.5169144476691434,1.0748626133926011,0.00005407515505290456,0.28988083464112957,1.579898139261775,2.324316223032594,1.0386483862386946,208154624,71995392,11665408,424882176,108609536,322596864,38563840,10674176,298823680,93032448,4706304,2936832,305741824,15097856,37552128,27.364,17.576,45.455,7.894,12,2,8,79.045,0,,0,0,0,0.007979454463470044,0.003058383845928322,0.03065632011967091,0.016617242786037014,0.0014775280898876404,0.003,0.003038834951456311,0.003207184610495959,0.02032631801243565,0.00470509092267098,0.0708921568627451,0.024813670039606075,0.004313483146067416,0.0046,0.0046699029126213605,0.004972932298892726
1693115531,7.276829861821402,3.8354986258223494,0.8572507314694414,0.4438402639329398,10.170895308201198,6.854992013954372,0.3060417411261393,0.6527656611373378,1.5169144476691434,1.0748626133926011,0.00005407515505290456,0.28988083464112957,1.579898139261775,2.2263260610978906,1.049905337067333,208154624,71995392,11665408,424882176,108609536,322596864,38813696,10674176,298823680,93032448,4706304,2936832,305741824,15114240,37937152,38.475,20.356,50.847,8.237,10,2,10,71.898,0,,0,0,0,0.007979651162790697,0.003058394160583942,0.030656320119670906,0.01661764705882353,0.0014775280898876404,0.003,0.003038834951456311,0.0032071751009741033,0.020326704545454544,0.004705109489051095,0.07089215686274511,0.024813725490196076,0.004313483146067416,0.0046,0.0046699029126213605,0.004972915181753386
1693115532,7.276829861821402,3.8354986258223494,0.8572507314694414,0.4438402639329398,10.170895308201198,10.30911785801167,0.3060417411261393,0.6527656611373378,1.5169144476691434,0.9239489167427983,0.00007142788299359616,0.24187052924050348,1.579898139261775,2.271083530863841,1.049905337067333,208154624,71995392,11665408,424882176,108609536,324464640,38813696,10674176,298823680,93032448,4706304,2936832,305741824,15114240,37937152,16,6,40,10,10,2,10,56,0,,0,0,0,0.007994482173174873,0.003058394160583942,0.030656320119670906,0.01668778801843318,0.001391566265060241,0.003,0.00303035413153457,0.0031954271961492178,0.02040625,0.004705109489051095,0.07089215686274511,0.024830645161290323,0.0042975903614457835,0.0046,0.004654637436762226,0.004951768953068592
1693115533,7.276829861821402,3.8354986258223494,0.8572507314694414,0.4438402639329398,10.170895308201198,10.30911785801167,0.3060417411261393,0.5180228745057233,1.5169144476691434,0.9060345398529217,0.00007142788299359616,0.23703918199648463,1.579898139261775,2.685448185957007,1.049905337067333,208154624,71995392,11665408,424882176,108609536,324464640,38813696,10674176,298823680,93032448,4706304,2936832,305741824,15114240,37937152,42,24,60,20,20,2,20,144,0,,0,0,0,0.007986633249791144,0.0030582877959927143,0.030656320119670906,0.016633333333333333,0.0015781710914454276,0.003,0.003034904013961606,0.0032027188170760793,0.02035227272727272,0.004704918032786885,0.07089215686274511,0.024873333333333334,0.004334513274336283,0.0046,0.00466282722513089,0.004964893870736942
1693115534,7.276829861821402,3.8354986258223494,0.8572507314694414,0.4438402639329398,10.170895308201198,10.30911785801167,0.3060417411261393,0.4361740500000001,1.5169144476691434,0.8881201629630451,0.00007142788299359616,0.29912517680619677,1.579898139261775,2.685448185957007,1.049905337067333,208154624,71995392,11665408,424882176,108609536,324464640,38813696,10674176,298823680,93032448,4706304,2936832,305741824,15114240,37937152,48,26,58,16,16,2,16,116,0,,0,0,0,0.007960069444444445,0.0030564440263405454,0.03068545163868905,0.016490719257540604,0.001504297994269341,0.003,0.0030331674958540633,0.0032104989604989603,0.020355029585798812,0.0047015992474129815,0.06994517543859649,0.024745939675174015,0.00431919770773639,0.0046,0.004659701492537314,0.004978898128898129
1693115535,7.276829861821402,3.8354986258223494,0.8572507314694414,0.363068733234877,10.170895308201198,10.30911785801167,0.3060417411261393,0.4361740500000001,1.4850311417903983,1.0897958247569008,0.00007142788299359616,0.29912517680619677,1.579898139261775,2.685448185957007,1.049905337067333,208154624,71995392,11665408,424882176,108609536,324464640,38813696,10674176,298987520,92999680,4706304,2936832,305741824,15114240,37937152,20,22,52,10,10,2,10,62,0,,0,0,0,0.008008830950378467,0.003061930783242259,0.03056893995552261,0.016767045454545455,0.001504297994269341,0.003,0.0030331674958540633,0.0032102736437830057,0.020415572232645403,0.004711475409836066,0.07019348268839104,0.02941666666666665,0.00431919770773639,0.0046,0.004659701492537314,0.0049784925588094095
1693115536,7.276829861821402,3.8688959310178945,0.8572507314694414,0.4503592199992762,10.170895308201198,10.30911785801167,0.3060417411261393,0.4361740500000001,1.4850311417903983,1.0897958247569008,0.00007142788299359616,0.29912517680619677,1.579898139261775,2.685448185957007,1.049905337067333,208154624,72597504,11665408,424882176,108609536,324464640,38813696,10674176,298987520,92999680,4706304,2936832,305741824,15114240,37937152,38,20,46,4,4,2,4,56,0,,0,0,0,0.008008830950378467,0.003061930783242259,0.03056893995552261,0.016767045454545455,0.001504297994269341,0.003,0.0030331674958540633,0.0032102736437830057,0.020415572232645403,0.004711475409836066,0.07019348268839104,0.02941666666666665,0.00431919770773639,0.0046,0.004659701492537314,0.0049784925588094095
1693115537,7.276829861821402,3.8688959310178945,0.8614307054798058,0.4503592199992762,10.170895308201198,10.30911785801167,0.3060417411261393,0.6425364699019543,1.483538246073298,1.0897958247569008,0.00007142788299359616,0.29912517680619677,1.1786320862400292,2.685448185957007,1.049905337067333,208154624,72597504,11665408,424882176,108609536,324464640,38813696,10551296,298987520,92999680,4706304,2936832,305741824,15114240,37937152,48,24,70,18,18,2,18,112,0,,0,0,0,0.008018423307626392,0.003061930783242259,0.03056893995552261,0.01673578199052133,0.0014255319148936177,0.003,0.0030274442538593483,0.0032013097259277227,0.020477485928705443,0.004711475409836066,0.07019348268839104,0.026339285714285805,0.004304559270516719,0.0046,0.004649399656946826,0.0049623575066699
1693115538,7.276829861821402,3.8688959310178945,0.8546238984145511,0.4503592199992762,10.170895308201198,10.30911785801167,0.3060417411261393,0.6425364699019543,1.483538246073298,1.0897958247569008,0.00007142788299359616,0.29912517680619677,1.202848521907037,2.685448185957007,1.049905337067333,208154624,72597504,11665408,424882176,108609536,324464640,38813696,10551296,298987520,92999680,4706304,2936832,305741824,15114240,37937152,28,16,44,12,10,2,12,64,0,,0,0,0,0.008005877413937866,0.0030604395604395605,0.03056893995552261,0.016899313501144164,0.0016144927536231885,0.003,0.0030310880829015545,0.0032126946107784433,0.02041011235955057,0.004708791208791209,0.07019348268839104,0.03603448275862074,0.004341449275362319,0.0046,0.004655958549222799,0.004982850299401198
1693115539,7.276829861821402,3.8688959310178945,0.8546238984145511,0.4503592199992762,10.170895308201198,10.30911785801167,0.3060417411261393,0.6425364699019543,1.483538246073298,1.0633165773521933,0.00007142788299359616,0.29912517680619677,1.2270649575740453,2.685448185957007,1.049905337067333,208154624,72597504,11665408,424882176,108609536,324464640,38813696,10551296,298987520,92999680,4706304,2936832,305741824,15114240,37937152,44,32,72,14,16,2,14,82,0,,0,0,0,0.00795768566493955,0.0030514285714285717,0.030213464696223317,0.01683132530120482,0.0015183098591549295,0.003,0.0030293637846655792,0.0032180217503883996,0.020130097087378642,0.004692571428571428,0.06945205479452056,0.03678571428571428,0.004321690140845071,0.0046,0.004652854812398042,0.00499243915069912
1693115540,4.88348364486125,3.8688959310178945,0.8546238984145511,0.4573935526664895,10.170895308201198,10.30911785801167,0.3060417411261393,0.6425364699019543,1.483538246073298,1.0633165773521933,0.00007142788299359616,0.29912517680619677,1.4529861400204795,2.685448185957007,1.049905337067333,208154624,72597504,11665408,424882176,108609536,324464640,38813696,10551296,298987520,92999680,4706304,2936832,305741824,15114240,37937152,20,22,56,4,4,2,4,14,0,,0,0,0,0.007984886649874054,0.003049405306495883,0.030316954238559637,0.016896551724137933,0.0015183098591549295,0.003,0.0030293637846655792,0.0032093134901584252,0.01995978062157221,0.00468892955169259,0.06963389121338912,0.0366071428571429,0.004321690140845071,0.0046,0.004652854812398042,0.0049767642822851664
1693115541,4.634840868359215,3.8688959310178945,0.8546238984145509,0.4573935526664895,10.05306871178149,10.30911785801167,0.3060417411261393,0.6425364699019543,1.483538246073298,1.0633165773521933,0.00007142788299359616,0.29912517680619677,1.4529861400204795,2.685448185957007,1.0563243141023648,208302080,72597504,11665408,424882176,108646400,324464640,38813696,10551296,298987520,92999680,4706304,2936832,305741824,15114240,37937152,44,18,46,10,10,2,10,98,0,,0,0,0,0.007984886649874054,0.003049405306495883,0.030316954238559637,0.016896551724137933,0.0015183098591549295,0.003,0.0030293637846655792,0.0032093134901584252,0.01995978062157221,0.00468892955169259,0.06963389121338912,0.0366071428571429,0.004321690140845071,0.0046,0.004652854812398042,0.0049767642822851664
1693115542,4.728111924528885,3.997172205719467,0.8546238984145509,0.4573935526664895,10.008397025975656,10.30911785801167,0.3060417411261393,0.6425364699019543,1.483538246073298,1.0633165773521933,0.00007142788299359616,0.29912517680619677,1.4529861400204795,2.685448185957007,1.0563243141023648,208302080,72597504,11665408,424882176,108646400,324464640,38813696,10551296,298987520,92999680,4706304,2936832,305741824,15114240,37937152,24,26,58,8,8,2,6,56,0,,0,0,0,0.007989778534923338,0.003049405306495883,0.030316954238559637,0.016997607655502393,0.0014588235294117644,0.003,0.003030252100840336,0.003202421307506053,0.019981718464351005,0.00468892955169259,0.06963389121338912,0.037321428571428616,0.004301176470588235,0.0046,0.004654453781512605,0.004964358353510896
1693115543,5.596263370180135,3.997172205719467,0.8546238984145509,0.4573935526664895,10.008397025975656,9.493016744049712,0.3060417411261393,0.6425364699019543,1.483538246073298,1.0633165773521933,0.00007142788299359616,0.29912517680619677,1.2284937272783987,2.685448185957007,1.0563243141023648,208302080,72597504,11665408,424882176,108646400,324890624,38813696,10551296,298987520,92999680,4706304,2936832,305741824,15114240,37937152,22,8,40,8,8,2,8,74,0,,0,0,0,0.007981092436974788,0.003047662694775435,0.030316954238559637,0.01684782608695652,0.0015780346820809248,0.003,0.003034246575342466,0.0032096928982725532,0.019938868613138684,0.004685792850595783,0.06963389121338912,0.03473214285714292,0.0043248554913294796,0.0046,0.004661643835616439,0.004977447216890596
1693115544,5.596263370180135,3.997172205719467,0.8546238984145509,0.4573935526664895,10.008397025975656,9.692255931620277,0.3060417411261393,0.6425364699019543,1.483538246073298,1.0633165773521933,0.00005097324437719631,0.3049520776959145,1.5927770321123809,2.685448185957007,1.0563243141023648,208302080,72597504,11665408,424882176,108646400,324890624,38813696,10551296,298987520,92999680,4706304,2936832,305872896,15114240,37937152,20,10,34,12,12,2,16,68,0,,0,0,0,0.00794921875,0.00305,0.030358615004122014,0.016823040380047505,0.0015168539325842697,0.003,0.0030325732899022803,0.003220216606498195,0.01989828897338403,0.004690000000000001,0.07006818181818183,0.03616071428571424,0.0043123595505617975,0.0046,0.004658631921824104,0.004996389891696751
